Date,Intensite,Vitesse,T_Bobinage_1,T_Bobinage_2,T_Bobinage_3,T_Palier_1_moteur,T_Palier_2_moteur,Vibration,T_Palier_1_vent,T_Palier_2_vent,Debit_air,Panne
28.06.2020 06:00,1101.21,900.85,108.69,105.74,110.38,61.03,71.22,2.82,30.91,48.61,203226.53,0
28.06.2020 07:00,1097.14,900.8,108.39,105.45,110.1,60.83,71.01,2.71,31.49,49.25,202313.87,0
28.06.2020 08:00,1101.14,900.79,108.64,105.74,110.46,61.3,71.42,2.74,33.24,50.83,201552.78,0
28.06.2020 09:00,1096.91,900.71,109.0,106.1,110.9,61.84,71.7,2.72,34.0,51.59,201180.61,0
28.06.2020 10:00,1093.44,900.59,109.88,107.07,111.77,62.8,72.56,2.68,35.14,52.71,201401.42,0
28.06.2020 11:00,1092.33,900.57,111.04,108.26,113.0,63.94,73.97,2.59,37.39,54.02,200659.28,0
28.06.2020 12:00,1093.47,900.62,112.57,109.84,114.63,65.34,76.11,2.56,40.97,55.68,201035.47,0
28.06.2020 13:00,1092.45,900.66,114.09,111.35,116.18,67.54,78.55,2.63,41.61,57.17,198976.75,0
28.06.2020 14:00,1090.69,900.8,115.39,112.62,117.47,70.57,80.73,2.59,42.61,58.18,196445.23,0
28.06.2020 15:00,1079.58,900.86,116.26,113.51,118.37,72.33,82.2,2.42,45.15,58.85,191531.11,0
28.06.2020 16:00,1073.97,900.85,117.09,114.36,119.2,73.12,82.95,2.37,50.97,59.42,191559.96,0
28.06.2020 17:00,1069.66,900.84,117.79,115.07,119.89,73.66,83.47,2.38,53.46,59.59,190078.62,0
28.06.2020 18:00,1063.06,900.84,117.94,115.22,119.95,74.18,83.54,2.4,53.85,59.33,188641.74,0
28.06.2020 19:00,1067.38,900.62,117.99,115.28,119.98,73.78,83.5,2.36,52.74,58.53,192282.18,0
28.06.2020 20:00,1087.88,900.77,117.92,115.13,119.7,72.69,82.82,2.34,51.52,56.97,196896.91,0
28.06.2020 21:00,433.5,373.0,110.26,107.78,112.15,71.61,79.88,1.29,53.12,57.83,82942.59,0
28.06.2020 22:00,0.0,0.0,91.95,90.86,95.32,68.17,70.13,0.46,49.64,48.48,0.0,0
28.06.2020 23:00,0.0,0.0,84.89,83.1,87.09,65.18,63.61,0.46,42.9,40.16,0.0,0
29.06.2020 00:00,0.0,0.0,79.87,77.44,81.4,62.57,59.66,0.46,39.44,35.47,0.0,0
29.06.2020 01:00,1012.02,816.76,92.32,89.09,94.08,63.03,62.95,2.32,36.69,38.76,185664.34,0
29.06.2020 02:00,1113.06,900.85,104.01,101.05,106.06,66.64,68.23,2.61,36.69,46.18,206612.07,0
29.06.2020 03:00,1095.45,900.93,107.16,104.39,109.32,67.33,70.62,2.68,35.37,50.44,201592.95,0
29.06.2020 04:00,1091.49,900.93,108.51,105.73,110.6,67.31,72.12,2.72,34.38,50.96,200598.77,0
29.06.2020 05:00,1098.13,895.77,109.47,106.63,111.48,67.8,73.24,2.49,33.63,50.44,206924.87,0
29.06.2020 06:00,1111.04,900.64,110.45,107.5,112.38,68.44,74.0,2.51,33.25,50.31,208403.47,0
29.06.2020 07:00,1118.57,900.62,110.84,107.83,112.68,68.41,74.48,2.53,34.23,50.73,208535.9,0
29.06.2020 08:00,1112.36,900.17,111.21,108.27,113.1,69.0,74.73,2.59,35.32,51.55,208583.32,0
29.06.2020 09:00,1110.78,896.42,111.97,109.11,114.02,69.44,75.46,2.81,36.47,53.04,208944.44,0
29.06.2020 10:00,1073.45,890.19,112.45,109.72,114.63,70.03,77.06,2.41,39.43,54.27,197883.67,0
29.06.2020 11:00,1100.19,894.88,113.76,111.1,115.93,71.48,79.78,2.61,44.18,55.29,209427.57,0
29.06.2020 12:00,1117.6,899.45,116.02,113.31,118.18,73.12,81.35,2.54,46.05,57.29,209610.18,0
29.06.2020 13:00,1119.38,899.14,117.81,115.1,119.95,75.01,82.88,2.56,52.35,59.3,209810.21,0
29.06.2020 14:00,1109.99,900.85,119.64,116.97,121.75,76.55,84.91,2.4,54.61,60.29,205402.57,0
29.06.2020 15:00,1108.95,900.87,120.85,118.22,122.98,78.33,86.58,2.32,55.92,61.02,203493.64,0
29.06.2020 16:00,1109.45,900.86,122.09,119.51,124.2,79.72,87.83,2.34,56.83,61.52,203259.35,0
29.06.2020 17:00,1116.84,901.02,123.06,120.46,125.12,81.76,88.85,2.34,57.93,61.93,203288.86,0
29.06.2020 18:00,959.63,787.75,123.14,120.52,125.16,82.35,89.41,2.14,59.12,62.43,177611.43,0
29.06.2020 19:00,0.0,0.0,105.05,103.59,108.51,78.81,82.15,0.48,60.36,61.41,0.48,0
29.06.2020 20:00,0.0,0.0,94.85,93.43,99.1,74.13,74.36,0.45,52.41,50.99,0.0,0
29.06.2020 21:00,0.0,0.0,89.49,87.32,92.86,71.19,69.42,0.46,47.13,45.23,0.0,0
29.06.2020 22:00,0.0,0.0,84.97,82.26,88.21,68.13,66.2,0.46,43.71,41.63,0.0,0
29.06.2020 23:00,0.0,0.0,80.94,78.05,83.93,65.22,62.73,0.46,40.66,38.25,0.0,0
30.06.2020 00:00,987.71,767.81,92.45,89.2,94.75,64.63,68.35,2.53,40.8,41.84,176342.0,0
30.06.2020 01:00,1109.22,900.92,105.38,102.58,107.58,68.26,76.26,2.68,41.08,50.16,200010.17,0
30.06.2020 02:00,1110.4,900.91,109.06,106.43,111.27,69.63,77.94,2.69,40.12,51.72,200196.02,0
30.06.2020 03:00,1121.56,900.82,110.79,108.16,112.82,70.33,78.53,2.73,40.71,51.34,203676.02,0
30.06.2020 04:00,1120.9,900.88,111.78,109.09,113.68,70.76,78.75,2.73,39.84,51.64,204251.55,0
30.06.2020 05:00,1116.01,900.85,111.89,109.18,113.75,70.9,78.7,2.87,37.24,51.58,202733.98,0
30.06.2020 06:00,1113.74,900.9,112.05,109.31,113.92,70.97,78.74,2.84,37.86,51.31,203096.74,0
30.06.2020 07:00,1124.52,899.5,112.07,109.29,113.94,70.8,78.47,2.9,35.91,51.44,206845.63,0
30.06.2020 08:00,1108.74,895.95,112.14,109.38,114.03,70.82,78.59,2.7,36.31,51.89,208317.89,0
30.06.2020 09:00,1045.26,861.2,112.49,109.76,114.42,71.53,80.53,2.39,40.41,52.9,191168.49,0
30.06.2020 10:00,971.67,0.01,95.95,94.38,98.62,69.51,74.89,0.52,45.86,52.89,271.02,0
30.06.2020 11:00,1100.0,0.0,85.49,84.21,88.22,66.02,66.64,0.51,42.63,45.08,4.14,0
30.06.2020 12:00,1100.0,0.0,80.76,78.94,83.18,64.4,62.52,0.51,40.84,41.68,0.0,0
30.06.2020 13:00,567.54,44.14,77.35,75.29,79.87,63.03,59.8,0.65,39.68,40.13,9748.22,0
30.06.2020 14:00,984.7,829.91,93.03,90.6,95.63,64.03,67.79,2.54,44.5,47.87,181303.15,0
30.06.2020 15:00,1099.81,896.82,106.37,104.08,109.29,70.02,76.54,2.55,48.9,55.06,203026.4,0
30.06.2020 16:00,1098.69,900.76,113.15,110.78,115.89,73.94,80.99,2.43,51.97,59.61,201047.6,0
30.06.2020 17:00,1097.73,899.64,116.74,114.29,119.26,76.03,83.83,2.41,54.43,60.42,199765.7,0
30.06.2020 18:00,1108.61,900.62,118.96,116.36,121.2,77.6,85.07,2.41,55.07,60.18,203553.97,0
30.06.2020 19:00,1107.09,900.64,120.0,117.29,122.08,78.49,85.65,2.53,54.95,58.94,204621.77,0
30.06.2020 20:00,1110.65,900.68,120.36,117.61,122.27,78.85,85.8,2.78,54.04,57.07,206121.2,0
30.06.2020 21:00,914.75,744.49,119.31,116.46,121.07,78.42,85.31,2.47,53.93,56.97,172963.28,0
30.06.2020 22:00,0.0,0.0,99.79,98.29,103.06,74.11,76.89,0.48,55.57,54.69,12.91,0
30.06.2020 23:00,0.0,0.0,89.8,88.24,93.03,69.79,68.6,0.47,47.85,43.98,8.92,0
01.07.2020 00:00,0.0,0.0,84.36,82.03,87.03,66.82,64.07,0.46,43.39,39.19,0.0,0
01.07.2020 01:00,0.0,0.0,79.98,77.15,82.66,63.99,60.91,0.46,40.45,36.18,0.0,0
01.07.2020 02:00,925.83,746.96,90.78,87.58,93.18,62.31,63.93,2.76,38.18,40.5,173657.94,0
01.07.2020 03:00,1115.36,893.12,103.55,100.75,105.74,65.41,69.33,3.39,42.12,48.49,210131.07,0
01.07.2020 04:00,1122.52,897.28,107.37,104.69,109.53,66.47,71.82,3.0,37.57,49.72,209584.71,0
01.07.2020 05:00,1115.92,899.38,109.53,106.79,111.55,68.53,73.91,2.88,35.41,50.45,209457.37,0
01.07.2020 06:00,1122.41,899.88,110.81,108.05,112.77,69.46,75.42,2.73,34.73,50.8,209531.03,0
01.07.2020 07:00,1118.89,900.61,111.73,108.99,113.72,70.28,76.53,2.51,34.94,51.49,207917.66,0
01.07.2020 08:00,1106.81,900.65,112.68,109.97,114.78,72.03,78.05,2.37,36.99,53.87,199766.25,0
01.07.2020 09:00,1062.77,871.16,113.54,111.02,115.81,73.4,80.04,2.51,39.86,55.49,201443.31,0
01.07.2020 10:00,1095.22,884.95,114.74,112.18,116.96,73.84,81.38,2.44,41.7,56.78,209322.67,0
01.07.2020 11:00,1123.0,896.42,117.04,114.44,119.2,75.27,83.08,2.43,42.71,57.71,209878.6,0
01.07.2020 12:00,1107.02,891.53,118.47,115.83,120.58,76.82,84.52,2.54,46.24,59.24,210077.07,0
01.07.2020 13:00,1112.7,896.04,120.4,117.77,122.57,78.64,86.6,2.44,51.73,60.97,209832.11,0
01.07.2020 14:00,1111.89,897.13,122.24,119.57,124.45,80.32,88.48,2.44,55.98,61.86,206485.44,0
01.07.2020 15:00,1105.21,892.75,123.48,120.81,125.68,81.58,90.29,2.47,57.33,62.5,209276.77,0
01.07.2020 16:00,1126.51,898.93,124.93,122.3,126.98,82.37,91.43,2.46,58.7,62.89,208535.94,0
01.07.2020 17:00,1131.3,899.85,125.79,123.2,127.77,82.8,92.14,2.35,59.43,62.99,208016.42,0
01.07.2020 18:00,1144.15,896.87,126.26,123.7,128.02,83.2,92.15,2.38,59.77,62.47,210106.6,0
01.07.2020 19:00,1143.56,898.9,125.81,123.19,127.49,83.49,91.88,2.3,58.72,60.89,207286.14,0
01.07.2020 20:00,1138.34,900.6,124.57,121.9,126.1,82.74,90.99,2.44,57.3,59.18,201458.86,0
01.07.2020 21:00,1151.59,900.51,122.93,120.24,124.35,81.35,89.44,2.58,55.13,57.12,204334.89,0
01.07.2020 22:00,1147.73,900.43,121.33,118.64,122.71,79.82,87.97,2.64,53.51,55.89,205062.47,0
01.07.2020 23:00,1145.3,900.49,120.3,117.63,121.66,78.73,86.72,2.71,52.87,55.43,204521.53,0
02.07.2020 00:00,1142.26,900.42,119.72,116.99,121.23,78.06,85.73,2.69,52.15,54.73,205558.63,0
02.07.2020 01:00,1130.72,900.14,119.18,116.42,120.86,77.43,84.96,2.8,52.0,54.44,206397.0,0
02.07.2020 02:00,1063.76,867.28,117.37,114.58,119.08,75.88,84.02,2.41,49.07,52.27,192489.45,0
02.07.2020 03:00,1105.07,890.41,116.08,113.27,117.74,74.25,82.32,2.66,41.55,51.69,210282.18,0
02.07.2020 04:00,1095.18,882.2,114.67,111.91,116.31,72.52,80.39,2.96,37.71,50.02,210166.3,0
02.07.2020 05:00,1097.96,884.92,112.97,110.23,114.61,70.78,78.82,3.4,36.54,48.0,209809.81,0
02.07.2020 06:00,1106.97,890.42,111.84,109.11,113.48,69.14,77.79,3.27,34.58,47.47,209741.14,0
02.07.2020 07:00,1124.67,896.31,111.33,108.65,112.95,68.4,76.88,2.9,33.77,49.17,209969.02,0
02.07.2020 08:00,1131.19,895.64,111.15,108.48,112.82,68.62,76.3,2.92,35.38,50.16,210025.96,0
02.07.2020 09:00,1128.02,895.19,111.68,109.06,113.49,69.31,76.2,2.82,37.27,51.82,210071.78,0
02.07.2020 10:00,1107.11,890.35,112.39,109.74,114.4,70.18,76.76,2.74,37.84,53.07,210161.14,0
02.07.2020 11:00,1113.85,896.23,113.68,111.07,115.77,71.49,78.34,2.39,40.14,54.62,206244.77,0
02.07.2020 12:00,1128.79,900.73,115.8,113.16,117.9,73.18,80.25,2.31,43.77,56.05,208511.48,0
02.07.2020 13:00,1124.91,900.39,117.86,115.27,120.01,75.06,82.28,2.36,47.98,57.72,209052.06,0
02.07.2020 14:00,1131.36,898.87,119.76,117.11,121.82,76.88,84.02,2.41,50.42,58.74,209499.77,0
02.07.2020 15:00,1130.47,896.53,121.13,118.51,123.2,78.13,85.65,2.51,54.44,59.32,210118.49,0
02.07.2020 16:00,1123.42,894.31,122.09,119.45,124.09,78.85,87.34,2.56,55.49,59.35,210033.89,0
02.07.2020 17:00,1117.69,894.93,122.65,119.99,124.58,79.27,87.91,2.62,55.45,58.85,209963.39,0
02.07.2020 18:00,804.17,646.79,120.92,118.28,122.66,78.91,87.29,2.01,55.88,59.34,153676.8,0
02.07.2020 19:00,0.0,0.0,100.85,99.7,103.93,75.07,77.84,0.45,55.21,54.95,0.0,0
02.07.2020 20:00,0.0,0.0,91.7,90.31,94.1,71.36,69.61,0.44,47.79,45.5,0.0,0
02.07.2020 21:00,0.0,0.0,86.26,84.22,87.68,68.69,64.79,0.44,43.47,40.21,0.0,0
02.07.2020 22:00,0.0,0.0,81.77,79.34,82.9,65.93,61.45,0.44,40.87,37.44,0.0,0
02.07.2020 23:00,10.81,0.55,77.84,75.07,79.94,62.69,59.31,0.47,38.39,35.01,0.0,0
03.07.2020 00:00,1060.66,855.98,92.33,89.2,94.28,61.72,64.28,3.08,37.19,38.75,200128.59,0
03.07.2020 01:00,1101.95,885.29,103.15,100.5,105.43,65.04,69.17,2.79,39.39,46.14,209860.63,0
03.07.2020 02:00,1102.66,885.27,106.75,104.23,109.08,66.79,71.94,2.57,36.71,49.45,210098.02,0
03.07.2020 05:00,1093.11,882.51,109.27,106.65,111.32,67.99,75.32,2.51,33.46,48.84,209933.87,0
03.07.2020 06:00,1093.34,883.09,109.39,106.71,111.41,67.9,75.64,2.46,33.07,48.63,209909.86,0
03.07.2020 07:00,1111.43,897.43,109.85,107.15,111.8,67.82,75.85,2.49,33.39,49.06,208860.57,0
03.07.2020 08:00,1120.43,900.91,110.57,107.83,112.54,68.45,75.98,2.53,34.06,49.68,207531.62,0
03.07.2020 09:00,1130.95,901.02,111.54,108.86,113.59,69.93,76.62,2.58,35.51,51.48,207044.13,0
03.07.2020 10:00,242.46,202.17,101.77,99.85,104.43,69.87,73.89,0.95,39.25,55.01,47247.29,0
03.07.2020 11:00,0.0,0.0,86.62,85.81,91.13,65.65,66.08,0.44,39.33,46.73,0.0,0
03.07.2020 12:00,31.58,9.89,81.23,79.86,85.39,63.44,62.1,0.5,38.11,41.27,1870.96,0
03.07.2020 13:00,1074.25,869.64,96.51,94.11,99.13,63.99,67.66,2.41,40.57,45.47,203987.8,0
03.07.2020 14:00,1122.55,894.4,108.78,106.37,111.34,69.49,75.83,2.75,44.87,54.07,209939.05,0
03.07.2020 15:00,1122.81,894.73,114.37,111.97,116.87,73.64,80.78,2.59,50.99,57.78,209860.79,0
03.07.2020 16:00,1125.08,895.39,117.77,115.29,120.13,76.17,83.52,2.62,53.9,59.05,209883.29,0
03.07.2020 17:00,1123.3,896.58,120.06,117.5,122.25,77.87,85.22,2.51,54.88,59.75,209933.2,0
03.07.2020 18:00,1120.34,895.65,121.55,118.95,123.65,79.01,86.33,2.52,55.15,59.54,210092.54,0
03.07.2020 19:00,1124.88,898.87,122.09,119.45,124.02,78.95,86.68,2.45,54.03,58.1,208619.84,0
03.07.2020 20:00,1118.91,901.07,121.45,118.71,123.13,78.19,86.12,2.56,52.4,56.33,205007.14,0
03.07.2020 21:00,671.53,550.77,116.53,113.79,118.02,76.44,84.41,1.8,53.07,56.16,128825.48,0
03.07.2020 22:00,0.0,0.0,95.81,94.56,100.0,71.26,75.12,0.44,53.33,51.85,14.69,0
03.07.2020 23:00,0.0,0.0,87.6,85.63,92.74,66.89,68.66,0.44,46.3,42.14,0.0,0
04.07.2020 00:00,893.77,706.41,95.38,92.28,98.56,65.19,69.06,2.37,38.82,39.89,162803.01,0
04.07.2020 01:00,1122.18,900.54,107.05,104.06,109.01,68.06,74.41,3.57,37.72,47.65,208020.82,0
04.07.2020 02:00,1120.76,900.49,109.9,107.16,111.83,68.41,76.34,4.2,36.19,46.67,208077.35,0
04.07.2020 03:00,1128.98,900.35,111.04,108.32,112.87,68.38,77.25,4.53,34.74,43.49,208474.0,0
04.07.2020 04:00,1128.28,900.43,111.32,108.56,113.12,68.59,77.61,4.54,33.69,42.65,208699.98,0
04.07.2020 05:00,1125.1,900.35,111.44,108.64,113.16,68.33,77.51,4.47,32.92,42.59,208501.74,0
04.07.2020 06:00,1116.83,900.88,111.2,108.41,112.85,67.89,76.74,3.69,32.22,44.41,206824.81,0
04.07.2020 07:00,1126.6,900.11,111.16,108.36,112.82,67.71,76.09,2.91,33.03,47.97,209453.96,0
04.07.2020 08:00,624.27,516.31,107.12,104.52,108.95,67.98,75.53,1.77,37.68,52.0,115776.65,0
04.07.2020 09:00,741.58,605.31,97.43,95.58,101.04,65.0,71.34,1.9,38.69,46.4,137748.38,0
04.07.2020 10:00,1078.05,872.8,106.59,104.14,109.1,67.44,74.56,2.45,39.24,50.62,209775.41,0
04.07.2020 11:00,1084.63,874.26,110.08,107.71,112.57,69.71,77.22,2.33,40.53,53.43,209903.45,0
04.07.2020 12:00,1092.98,881.47,112.78,110.45,115.23,70.97,79.28,2.4,41.63,55.2,209733.48,0
04.07.2020 13:00,1101.4,885.36,115.23,112.82,117.65,72.79,81.09,2.33,47.41,56.81,209861.44,0
04.07.2020 14:00,1106.19,888.1,117.54,115.13,119.97,75.52,82.99,2.36,52.28,58.25,209960.5,0
04.07.2020 15:00,1113.99,895.34,119.78,117.29,122.15,77.44,84.93,2.43,54.75,59.18,208672.55,0
04.07.2020 16:00,1109.38,901.2,121.67,119.16,124.01,78.85,86.6,2.39,56.06,59.88,203032.42,0
04.07.2020 17:00,881.83,721.5,117.97,115.55,120.35,78.64,86.3,2.0,54.77,59.09,157606.08,0
04.07.2020 18:00,1101.94,901.15,121.11,118.59,123.44,80.49,87.3,2.29,52.38,60.22,199302.31,0
04.07.2020 19:00,1108.71,901.14,122.66,120.12,124.88,81.21,88.04,2.5,52.18,59.79,201609.66,0
04.07.2020 20:00,1112.97,901.15,122.74,120.1,124.76,81.48,88.62,2.83,50.58,57.72,200359.09,0
04.07.2020 21:00,1112.16,900.83,121.97,119.25,123.89,81.09,88.42,3.23,49.24,55.48,201072.73,0
04.07.2020 22:00,1114.78,901.15,121.27,118.55,123.18,80.48,87.77,3.88,46.99,52.49,202733.54,0
04.07.2020 23:00,1111.87,901.16,120.76,118.06,122.66,80.12,87.05,3.81,47.47,51.81,202868.64,0
05.07.2020 00:00,1113.03,901.17,120.2,117.45,122.02,79.4,86.13,3.77,48.01,50.08,202566.17,0
05.07.2020 01:00,1116.86,901.19,119.27,116.45,121.04,78.61,85.13,4.0,46.32,47.46,203596.24,0
05.07.2020 02:00,1115.82,900.71,118.31,115.5,120.05,77.6,83.96,4.11,42.02,46.23,205312.38,0
05.07.2020 03:00,1113.84,895.9,117.48,114.66,119.21,76.19,82.62,3.93,39.78,45.25,209789.55,0
05.07.2020 04:00,1111.54,892.57,116.15,113.35,117.88,74.85,81.2,3.2,37.88,45.45,207037.07,0
05.07.2020 05:00,1165.64,901.2,116.61,113.75,118.31,73.8,81.16,2.42,38.85,44.47,223155.09,0
05.07.2020 06:00,1142.76,901.26,116.6,113.73,118.23,73.39,80.79,2.72,38.21,43.3,216726.34,0
05.07.2020 07:00,1143.52,901.23,116.48,113.68,118.23,73.81,80.33,3.07,37.6,43.49,215916.09,0
05.07.2020 08:00,1137.51,901.22,117.19,114.5,119.12,75.03,80.88,2.97,39.37,45.64,214390.68,0
05.07.2020 09:00,1136.23,901.21,118.67,116.01,120.7,76.38,82.33,2.85,41.54,47.38,213193.7,0
05.07.2020 10:00,1144.23,901.21,120.36,117.71,122.46,78.04,84.36,2.83,44.15,49.46,212405.53,0
05.07.2020 11:00,1148.33,901.21,122.55,119.97,124.73,80.52,87.13,2.75,48.69,51.73,212138.6,0
05.07.2020 12:00,1148.31,901.19,124.67,122.1,126.8,82.58,89.49,2.66,52.46,54.77,210960.72,0
05.07.2020 13:00,1106.76,888.93,125.93,123.46,128.15,84.14,91.21,2.36,55.85,59.3,206233.59,0
05.07.2020 14:00,1135.15,897.43,127.49,124.97,129.74,85.6,92.42,2.25,57.98,61.27,209445.5,0
05.07.2020 15:00,1137.29,900.4,129.48,126.91,131.7,87.12,95.17,2.25,60.17,64.86,208599.31,0
05.07.2020 16:00,1118.57,901.13,130.69,128.16,132.91,88.11,96.57,2.3,61.82,66.11,203193.98,0
05.07.2020 17:00,1105.84,901.14,131.08,128.58,133.25,88.52,96.64,2.34,62.4,66.33,199125.39,0
05.07.2020 18:00,716.89,591.58,128.23,125.77,130.2,88.16,95.81,1.71,62.81,67.28,130104.15,0
05.07.2020 19:00,0.0,0.0,108.28,107.26,110.81,84.17,85.15,0.44,60.87,61.39,0.0,0
05.07.2020 20:00,0.0,0.0,99.49,98.01,101.53,80.12,77.33,0.44,54.83,53.21,0.0,0
05.07.2020 21:00,0.0,0.0,94.22,91.95,96.48,76.88,73.29,0.44,50.9,48.38,0.0,0
05.07.2020 22:00,0.0,0.0,89.86,87.06,92.64,73.72,70.19,0.44,48.5,45.57,4.8,0
05.07.2020 23:00,0.0,0.0,85.86,82.58,89.41,70.71,67.2,0.45,46.22,43.66,0.0,0
06.07.2020 00:00,790.0,612.94,93.3,89.7,96.76,70.05,68.56,1.87,42.87,43.98,141985.63,0
06.07.2020 01:00,1144.98,900.6,110.84,107.85,113.21,73.28,76.87,2.52,44.99,52.57,212153.56,0
06.07.2020 02:00,1111.6,900.31,115.28,112.7,117.62,74.27,81.32,2.82,48.19,56.08,199688.89,0
06.07.2020 03:00,1122.66,894.96,117.45,114.89,119.63,75.49,83.49,2.73,47.3,55.86,210059.13,0
06.07.2020 04:00,1131.93,900.56,118.4,115.75,120.37,76.35,84.15,2.75,46.46,55.87,206507.22,0
06.07.2020 05:00,1138.36,900.76,118.84,116.14,120.77,76.35,85.0,2.87,46.43,55.34,207347.9,0
06.07.2020 06:00,1140.35,900.8,119.02,116.3,120.85,76.36,85.21,2.95,43.85,54.81,207634.41,0
06.07.2020 07:00,1113.9,892.75,119.04,116.32,121.05,76.86,85.42,2.73,43.25,55.19,208098.98,0
06.07.2020 08:00,1131.75,900.14,119.81,117.1,121.88,77.46,85.79,2.84,43.97,56.88,208406.4,0
06.07.2020 09:00,1057.0,868.09,120.62,118.02,122.82,78.73,86.88,2.58,45.6,59.1,195929.24,0
06.07.2020 10:00,0.0,0.03,104.53,103.14,107.98,77.02,80.91,0.51,49.71,61.73,281.06,0
06.07.2020 11:00,358.99,275.44,96.05,94.86,100.65,72.35,74.42,1.19,46.69,51.11,58871.72,0
06.07.2020 12:00,1110.99,900.85,113.03,110.43,115.8,75.79,84.44,2.43,51.33,58.01,198263.16,0
06.07.2020 13:00,1106.16,901.14,119.64,117.25,122.37,79.44,88.54,2.54,55.21,62.72,193706.71,0
06.07.2020 14:00,1106.65,901.22,123.22,120.83,125.88,81.87,90.32,2.9,59.63,63.44,194073.24,0
06.07.2020 15:00,1114.97,901.3,126.19,123.77,128.78,83.78,92.36,2.8,61.71,64.33,200355.16,0
06.07.2020 16:00,1116.8,901.28,128.49,126.02,130.94,85.37,94.36,2.8,62.45,64.74,201569.08,0
06.07.2020 17:00,1113.13,893.99,129.99,127.5,132.35,86.17,95.69,2.57,62.38,65.02,205163.18,0
06.07.2020 18:00,702.38,581.22,127.88,125.46,130.05,86.43,95.19,1.72,63.06,66.05,135873.05,0
06.07.2020 19:00,0.0,0.0,108.0,107.12,110.42,83.25,84.31,0.45,60.78,58.93,0.0,0
06.07.2020 20:00,0.0,0.0,99.15,97.81,100.09,79.77,76.04,0.44,54.11,51.72,0.0,0
06.07.2020 21:00,0.0,0.0,93.64,91.6,94.02,76.98,71.49,0.44,50.79,47.98,0.0,0
06.07.2020 22:00,0.0,0.0,89.34,86.59,91.02,73.91,68.83,0.44,48.19,45.57,0.0,0
06.07.2020 23:00,0.0,0.0,85.26,81.91,88.4,71.03,66.02,0.44,45.75,43.46,0.0,0
07.07.2020 00:00,945.72,741.37,96.7,93.12,99.89,68.96,71.06,2.23,43.13,44.91,169243.19,0
07.07.2020 01:00,1154.22,889.14,112.52,109.6,115.01,71.82,80.5,2.65,45.38,51.85,210118.44,0
07.07.2020 02:00,918.36,737.03,115.74,113.07,118.05,73.99,83.22,2.34,47.99,55.21,174416.45,0
07.07.2020 03:00,0.0,0.0,97.37,95.49,101.99,71.98,74.79,0.48,49.91,53.33,0.01,0
07.07.2020 04:00,618.22,489.91,94.33,91.37,100.19,68.38,69.58,1.57,43.01,44.2,113618.54,0
07.07.2020 05:00,1103.0,885.69,109.02,105.99,111.97,69.91,77.33,2.64,43.45,46.88,209624.61,0
07.07.2020 06:00,1099.73,887.04,113.07,110.46,115.62,71.19,80.34,2.72,41.7,51.25,209993.75,0
07.07.2020 07:00,1103.26,888.83,114.88,112.3,117.29,72.64,81.35,2.73,40.94,53.59,209971.36,0
07.07.2020 08:00,1112.33,892.75,116.59,114.04,119.09,74.71,82.71,2.65,42.32,56.31,209887.77,0
07.07.2020 09:00,1118.39,894.85,119.42,116.96,122.15,77.74,84.98,2.54,45.56,59.98,209672.7,0
07.07.2020 10:00,1121.84,901.08,122.85,120.37,125.63,80.55,87.82,2.48,48.7,62.55,206345.06,0
07.07.2020 11:00,1063.77,859.92,125.32,122.82,128.05,82.51,90.31,2.35,52.38,64.05,198177.36,0
07.07.2020 12:00,838.96,661.17,120.23,118.06,122.92,82.34,89.92,1.88,55.64,64.07,150092.98,0
07.07.2020 13:00,1121.4,900.85,127.18,124.72,129.73,84.86,93.23,2.35,56.74,66.62,204851.77,0
07.07.2020 14:00,1119.77,901.22,130.28,127.81,132.72,87.0,95.13,2.51,61.57,67.75,201971.87,0
07.07.2020 15:00,1113.74,901.24,132.08,129.55,134.46,88.84,96.75,2.49,63.28,67.59,199896.18,0
07.07.2020 16:00,1115.55,901.22,133.29,130.71,135.6,89.74,97.84,2.57,64.34,67.85,201970.23,0
07.07.2020 17:00,1117.71,901.23,134.46,131.87,136.68,91.62,98.48,2.85,64.84,66.77,203524.75,0
07.07.2020 18:00,869.52,706.13,132.32,129.77,134.39,92.46,98.19,2.08,65.15,66.23,153008.8,0
07.07.2020 19:00,391.63,338.08,122.81,120.71,125.14,90.65,77.84,1.18,64.67,66.07,70329.49,0
07.07.2020 20:00,284.01,239.3,109.57,108.14,112.33,85.59,52.0,1.05,61.22,58.38,48264.38,0
07.07.2020 21:00,0.0,0.0,103.68,101.72,105.48,82.73,52.0,0.52,59.03,55.73,46.35,0
07.07.2020 22:00,812.96,670.18,106.35,104.06,107.76,79.66,52.0,2.04,53.09,51.42,135283.74,0
07.07.2020 23:00,230.98,226.76,107.17,104.86,109.66,80.82,52.0,0.94,54.7,57.08,42149.82,0
08.07.2020 00:00,302.55,226.24,95.07,92.83,100.75,75.58,52.0,0.96,52.18,51.63,46734.11,0
08.07.2020 01:00,154.11,125.65,97.41,94.56,101.8,75.01,52.0,0.77,50.89,51.48,32344.02,0
08.07.2020 02:00,67.04,40.55,85.9,83.1,92.44,71.13,52.0,0.56,48.59,46.13,7697.3,0
08.07.2020 03:00,470.28,401.64,94.85,91.6,99.17,71.55,52.0,1.38,45.18,48.28,87738.46,0
08.07.2020 04:00,1031.76,852.65,100.46,97.81,104.63,71.81,52.0,2.4,42.83,47.61,178266.73,0
